a.mp3
Image.jpg
320,192,14128,1,0,0:0:0:0:
448,192,14128,1,0,0:0:0:0:
320,192,14771,1,0,0:0:0:0:
448,192,14771,1,0,0:0:0:0:
320,192,15414,1,0,0:0:0:0:
448,192,15414,1,0,0:0:0:0:
320,192,16057,1,0,0:0:0:0:
448,192,16057,1,0,0:0:0:0:
320,192,16700,1,0,0:0:0:0:
448,192,16700,1,0,0:0:0:0:
320,192,17128,1,0,0:0:0:0:
448,192,17128,1,0,0:0:0:0:
64,192,17557,1,0,0:0:0:0:
192,192,17557,1,0,0:0:0:0:
192,192,18200,1,0,0:0:0:0:
64,192,18200,1,0,0:0:0:0:
192,192,18843,1,0,0:0:0:0:
64,192,18843,1,0,0:0:0:0:
192,192,19486,1,0,0:0:0:0:
64,192,19486,1,0,0:0:0:0:
192,192,20128,1,0,0:0:0:0:
64,192,20128,1,0,0:0:0:0:
192,192,20557,1,0,0:0:0:0:
64,192,20557,1,0,0:0:0:0:
192,192,20986,1,0,0:0:0:0:
320,192,20986,1,0,0:0:0:0:
192,192,21628,1,0,0:0:0:0:
320,192,21628,1,0,0:0:0:0:
192,192,22271,1,0,0:0:0:0:
320,192,22271,1,0,0:0:0:0:
192,192,22914,1,0,0:0:0:0:
320,192,22914,1,0,0:0:0:0:
192,192,23557,1,0,0:0:0:0:
320,192,23557,1,0,0:0:0:0:
192,192,23986,1,0,0:0:0:0:
320,192,23986,1,0,0:0:0:0:
64,192,24414,1,0,0:0:0:0:
448,192,24414,1,0,0:0:0:0:
448,192,25057,1,0,0:0:0:0:
64,192,25057,1,0,0:0:0:0:
64,192,25700,1,0,0:0:0:0:
448,192,25700,1,0,0:0:0:0:
448,192,26343,1,0,0:0:0:0:
64,192,26343,1,0,0:0:0:0:
64,192,26986,1,0,0:0:0:0:
448,192,26986,1,0,0:0:0:0:
448,192,27414,1,0,0:0:0:0:
64,192,27414,1,0,0:0:0:0:
448,192,27843,1,0,0:0:0:0:
64,192,27843,1,0,0:0:0:0:
192,192,28271,1,0,0:0:0:0:
64,192,28486,1,0,0:0:0:0:
320,192,28700,1,0,0:0:0:0:
64,192,29128,1,0,0:0:0:0:
448,192,29128,1,0,0:0:0:0:
192,192,29557,1,0,0:0:0:0:
64,192,29771,1,0,0:0:0:0:
320,192,29986,1,0,0:0:0:0:
448,192,30414,1,0,0:0:0:0:
64,192,30414,1,0,0:0:0:0:
64,192,30843,1,0,0:0:0:0:
192,192,30843,1,0,0:0:0:0:
448,192,31271,1,0,0:0:0:0:
320,192,31271,1,0,0:0:0:0:
192,192,31700,1,0,0:0:0:0:
448,192,31914,1,0,0:0:0:0:
64,192,32128,1,0,0:0:0:0:
448,192,32557,1,0,0:0:0:0:
320,192,32557,1,0,0:0:0:0:
192,192,32986,1,0,0:0:0:0:
448,192,33200,1,0,0:0:0:0:
64,192,33414,1,0,0:0:0:0:
448,192,33843,1,0,0:0:0:0:
320,192,33843,1,0,0:0:0:0:
448,192,34271,1,0,0:0:0:0:
192,192,34271,1,0,0:0:0:0:
64,192,34700,1,0,0:0:0:0:
448,192,34700,1,0,0:0:0:0:
320,192,35128,1,0,0:0:0:0:
64,192,35343,1,0,0:0:0:0:
192,192,35557,1,0,0:0:0:0:
64,192,35986,1,0,0:0:0:0:
448,192,35986,1,0,0:0:0:0:
320,192,36414,1,0,0:0:0:0:
64,192,36628,1,0,0:0:0:0:
192,192,36843,1,0,0:0:0:0:
64,192,37271,1,0,0:0:0:0:
448,192,37271,1,0,0:0:0:0:
64,192,37700,1,0,0:0:0:0:
320,192,37700,1,0,0:0:0:0:
448,192,38128,1,0,0:0:0:0:
64,192,38128,1,0,0:0:0:0:
192,192,38557,1,0,0:0:0:0:
448,192,38771,1,0,0:0:0:0:
320,192,38986,1,0,0:0:0:0:
448,192,39414,1,0,0:0:0:0:
64,192,39414,1,0,0:0:0:0:
192,192,39843,1,0,0:0:0:0:
448,192,40057,1,0,0:0:0:0:
320,192,40271,1,0,0:0:0:0:
64,192,40700,1,0,0:0:0:0:
448,192,40700,128,0,41557:0:0:0:0:
192,192,41557,1,0,0:0:0:0:
64,192,41557,1,0,0:0:0:0:
192,192,42200,1,0,0:0:0:0:
320,192,42414,1,0,0:0:0:0:
448,192,42414,1,0,0:0:0:0:
192,192,42843,1,0,0:0:0:0:
64,192,42843,1,0,0:0:0:0:
64,192,43057,1,0,0:0:0:0:
192,192,43057,1,0,0:0:0:0:
64,192,43486,1,0,0:0:0:0:
320,192,43486,1,0,0:0:0:0:
448,192,43700,1,0,0:0:0:0:
192,192,43700,1,0,0:0:0:0:
192,192,44128,1,0,0:0:0:0:
64,192,44128,1,0,0:0:0:0:
320,192,44771,1,0,0:0:0:0:
192,192,44878,1,0,0:0:0:0:
64,192,44986,1,0,0:0:0:0:
448,192,44986,1,0,0:0:0:0:
320,192,45628,1,0,0:0:0:0:
192,192,45843,1,0,0:0:0:0:
64,192,45843,1,0,0:0:0:0:
320,192,46271,1,0,0:0:0:0:
448,192,46271,1,0,0:0:0:0:
192,192,46914,1,0,0:0:0:0:
320,192,46914,1,0,0:0:0:0:
64,192,47128,1,0,0:0:0:0:
448,192,47128,1,0,0:0:0:0:
448,192,47557,1,0,0:0:0:0:
320,192,47664,1,0,0:0:0:0:
192,192,47771,1,0,0:0:0:0:
64,192,47878,1,0,0:0:0:0:
448,192,47986,1,0,0:0:0:0:
320,192,48093,1,0,0:0:0:0:
192,192,48200,1,0,0:0:0:0:
64,192,48307,1,0,0:0:0:0:
320,192,48414,1,0,0:0:0:0:
448,192,48414,1,0,0:0:0:0:
192,192,49057,1,0,0:0:0:0:
320,192,49271,1,0,0:0:0:0:
448,192,49271,1,0,0:0:0:0:
64,192,49700,1,0,0:0:0:0:
192,192,49700,1,0,0:0:0:0:
64,192,49914,1,0,0:0:0:0:
192,192,49914,1,0,0:0:0:0:
64,192,50343,1,0,0:0:0:0:
320,192,50343,1,0,0:0:0:0:
192,192,50557,1,0,0:0:0:0:
448,192,50557,1,0,0:0:0:0:
192,192,50986,1,0,0:0:0:0:
64,192,50986,1,0,0:0:0:0:
192,192,51628,1,0,0:0:0:0:
320,192,51736,1,0,0:0:0:0:
64,192,51843,1,0,0:0:0:0:
448,192,51843,1,0,0:0:0:0:
64,192,52700,1,0,0:0:0:0:
320,192,52700,1,0,0:0:0:0:
192,192,53128,1,0,0:0:0:0:
448,192,53128,1,0,0:0:0:0:
320,192,53771,1,0,0:0:0:0:
448,192,53771,1,0,0:0:0:0:
192,192,53986,1,0,0:0:0:0:
64,192,53986,1,0,0:0:0:0:
64,192,54414,1,0,0:0:0:0:
192,192,54521,1,0,0:0:0:0:
320,192,54628,1,0,0:0:0:0:
448,192,54736,1,0,0:0:0:0:
64,192,54843,1,0,0:0:0:0:
192,192,54950,1,0,0:0:0:0:
320,192,55057,1,0,0:0:0:0:
448,192,55164,1,0,0:0:0:0:
64,192,55271,1,0,0:0:0:0:
192,192,55271,1,0,0:0:0:0:
192,192,55914,1,0,0:0:0:0:
320,192,56128,1,0,0:0:0:0:
448,192,56128,1,0,0:0:0:0:
192,192,56557,1,0,0:0:0:0:
64,192,56557,1,0,0:0:0:0:
64,192,56771,1,0,0:0:0:0:
192,192,56771,1,0,0:0:0:0:
192,192,57200,1,0,0:0:0:0:
320,192,57200,1,0,0:0:0:0:
64,192,57414,1,0,0:0:0:0:
448,192,57414,1,0,0:0:0:0:
320,192,57843,1,0,0:0:0:0:
448,192,57843,1,0,0:0:0:0:
64,192,58486,1,0,0:0:0:0:
192,192,58593,1,0,0:0:0:0:
320,192,58700,1,0,0:0:0:0:
448,192,58700,1,0,0:0:0:0:
64,192,59021,1,0,0:0:0:0:
192,192,59021,1,0,0:0:0:0:
192,192,59343,1,0,0:0:0:0:
320,192,59343,1,0,0:0:0:0:
64,192,59557,1,0,0:0:0:0:
448,192,59557,1,0,0:0:0:0:
448,192,59986,1,0,0:0:0:0:
320,192,60093,1,0,0:0:0:0:
192,192,60200,1,0,0:0:0:0:
64,192,60307,1,0,0:0:0:0:
448,192,60414,128,0,60843:0:0:0:0:
192,192,60843,128,0,61271:0:0:0:0:
320,192,61271,128,0,61700:0:0:0:0:
64,192,61700,128,0,62128:0:0:0:0:
448,192,62128,1,0,0:0:0:0:
320,192,62128,1,0,0:0:0:0:
192,192,62771,1,0,0:0:0:0:
64,192,62771,1,0,0:0:0:0:
64,192,62986,1,0,0:0:0:0:
320,192,62986,1,0,0:0:0:0:
448,192,62986,1,0,0:0:0:0:
192,192,63414,1,0,0:0:0:0:
320,192,63414,1,0,0:0:0:0:
320,192,64057,1,0,0:0:0:0:
448,192,64057,1,0,0:0:0:0:
192,192,64271,1,0,0:0:0:0:
64,192,64271,1,0,0:0:0:0:
192,192,64700,1,0,0:0:0:0:
448,192,64700,1,0,0:0:0:0:
320,192,64700,1,0,0:0:0:0:
64,192,65557,1,0,0:0:0:0:
192,192,65557,1,0,0:0:0:0:
448,192,65557,1,0,0:0:0:0:
192,192,66200,1,0,0:0:0:0:
448,192,66200,1,0,0:0:0:0:
64,192,66414,1,0,0:0:0:0:
320,192,66414,1,0,0:0:0:0:
448,192,66414,1,0,0:0:0:0:
192,192,66843,1,0,0:0:0:0:
320,192,66843,1,0,0:0:0:0:
64,192,67486,1,0,0:0:0:0:
192,192,67486,1,0,0:0:0:0:
448,192,67700,1,0,0:0:0:0:
320,192,67700,1,0,0:0:0:0:
64,192,67807,1,0,0:0:0:0:
192,192,67807,1,0,0:0:0:0:
64,192,68128,1,0,0:0:0:0:
320,192,68128,1,0,0:0:0:0:
448,192,68128,1,0,0:0:0:0:
448,192,68986,128,0,69843:0:0:0:0:
64,192,68986,1,0,0:0:0:0:
192,192,68986,1,0,0:0:0:0:
320,192,69628,1,0,0:0:0:0:
64,192,69843,128,0,70700:0:0:0:0:
192,192,69843,1,0,0:0:0:0:
320,192,70271,1,0,0:0:0:0:
320,192,70700,128,0,71557:0:0:0:0:
192,192,70914,1,0,0:0:0:0:
64,192,71128,1,0,0:0:0:0:
192,192,71557,128,0,72414:0:0:0:0:
448,192,71557,1,0,0:0:0:0:
448,192,72414,1,0,0:0:0:0:
64,192,72414,1,0,0:0:0:0:
64,192,73057,1,0,0:0:0:0:
192,192,73057,1,0,0:0:0:0:
320,192,73271,1,0,0:0:0:0:
192,192,73271,1,0,0:0:0:0:
448,192,73271,1,0,0:0:0:0:
64,192,73700,1,0,0:0:0:0:
192,192,73700,1,0,0:0:0:0:
320,192,74343,1,0,0:0:0:0:
448,192,74343,1,0,0:0:0:0:
192,192,74450,1,0,0:0:0:0:
64,192,74450,1,0,0:0:0:0:
448,192,74664,1,0,0:0:0:0:
320,192,74664,1,0,0:0:0:0:
192,192,74771,1,0,0:0:0:0:
64,192,74771,1,0,0:0:0:0:
64,192,74986,1,0,0:0:0:0:
320,192,74986,1,0,0:0:0:0:
448,192,74986,1,0,0:0:0:0:
320,192,75200,1,0,0:0:0:0:
448,192,75200,1,0,0:0:0:0:
320,192,75414,1,0,0:0:0:0:
448,192,75414,1,0,0:0:0:0:
320,192,75628,1,0,0:0:0:0:
448,192,75628,1,0,0:0:0:0:
64,192,75843,1,0,0:0:0:0:
192,192,75843,1,0,0:0:0:0:
448,192,75843,1,0,0:0:0:0:
320,192,76486,1,0,0:0:0:0:
448,192,76486,1,0,0:0:0:0:
448,192,76700,1,0,0:0:0:0:
192,192,76700,1,0,0:0:0:0:
64,192,76700,1,0,0:0:0:0:
320,192,77128,1,0,0:0:0:0:
192,192,77128,1,0,0:0:0:0:
192,192,77771,1,0,0:0:0:0:
64,192,77771,1,0,0:0:0:0:
320,192,77986,1,0,0:0:0:0:
448,192,77986,1,0,0:0:0:0:
320,192,78414,1,0,0:0:0:0:
64,192,78414,1,0,0:0:0:0:
192,192,78414,1,0,0:0:0:0:
448,192,79271,1,0,0:0:0:0:
320,192,79271,1,0,0:0:0:0:
64,192,79271,1,0,0:0:0:0:
320,192,79914,1,0,0:0:0:0:
64,192,79914,1,0,0:0:0:0:
448,192,80128,1,0,0:0:0:0:
192,192,80128,1,0,0:0:0:0:
64,192,80128,1,0,0:0:0:0:
320,192,80557,1,0,0:0:0:0:
192,192,80557,1,0,0:0:0:0:
448,192,81200,1,0,0:0:0:0:
320,192,81200,1,0,0:0:0:0:
64,192,81414,1,0,0:0:0:0:
192,192,81414,1,0,0:0:0:0:
448,192,81521,1,0,0:0:0:0:
320,192,81521,1,0,0:0:0:0:
448,192,81843,1,0,0:0:0:0:
192,192,81843,1,0,0:0:0:0:
64,192,81843,1,0,0:0:0:0:
64,192,82700,128,0,83557:0:0:0:0:
448,192,82700,1,0,0:0:0:0:
320,192,82700,1,0,0:0:0:0:
192,192,83343,1,0,0:0:0:0:
448,192,83557,128,0,84414:0:0:0:0:
320,192,83557,1,0,0:0:0:0:
192,192,83986,1,0,0:0:0:0:
192,192,84414,128,0,85271:0:0:0:0:
320,192,84628,1,0,0:0:0:0:
448,192,84843,1,0,0:0:0:0:
320,192,85271,128,0,86128:0:0:0:0:
64,192,85271,1,0,0:0:0:0:
64,192,86128,1,0,0:0:0:0:
448,192,86128,1,0,0:0:0:0:
64,192,86450,1,0,0:0:0:0:
192,192,86450,1,0,0:0:0:0:
448,192,86771,1,0,0:0:0:0:
320,192,86771,1,0,0:0:0:0:
192,192,86986,1,0,0:0:0:0:
320,192,86986,1,0,0:0:0:0:
64,192,86986,1,0,0:0:0:0:
320,192,87307,1,0,0:0:0:0:
448,192,87307,1,0,0:0:0:0:
192,192,87628,1,0,0:0:0:0:
64,192,87628,1,0,0:0:0:0:
448,192,87843,128,0,88271:0:0:0:0:
192,192,88271,128,0,88700:0:0:0:0:
320,192,88700,128,0,89128:0:0:0:0:
64,192,89128,128,0,89557:0:0:0:0:
448,192,89557,128,0,91271:0:0:0:0:
320,192,89557,1,0,0:0:0:0:
64,192,89986,1,0,0:0:0:0:
192,192,90414,1,0,0:0:0:0:
320,192,90843,1,0,0:0:0:0:
64,192,91271,1,0,0:0:0:0:
192,192,91700,1,0,0:0:0:0:
320,192,92128,1,0,0:0:0:0:
64,192,92557,1,0,0:0:0:0:
320,192,92986,1,0,0:0:0:0:
448,192,92986,1,0,0:0:0:0:
192,192,93414,1,0,0:0:0:0:
320,192,93628,1,0,0:0:0:0:
448,192,93628,1,0,0:0:0:0:
64,192,93843,1,0,0:0:0:0:
192,192,93843,1,0,0:0:0:0:
448,192,93843,1,0,0:0:0:0:
448,192,94271,1,0,0:0:0:0:
320,192,94271,1,0,0:0:0:0:
192,192,94700,1,0,0:0:0:0:
320,192,94914,1,0,0:0:0:0:
448,192,94914,1,0,0:0:0:0:
192,192,95128,1,0,0:0:0:0:
64,192,95128,1,0,0:0:0:0:
64,192,95557,1,0,0:0:0:0:
320,192,95557,1,0,0:0:0:0:
448,192,95557,1,0,0:0:0:0:
192,192,95986,1,0,0:0:0:0:
320,192,96414,1,0,0:0:0:0:
448,192,96414,1,0,0:0:0:0:
64,192,96843,1,0,0:0:0:0:
320,192,97057,1,0,0:0:0:0:
448,192,97057,1,0,0:0:0:0:
64,192,97271,1,0,0:0:0:0:
320,192,97271,1,0,0:0:0:0:
192,192,97271,1,0,0:0:0:0:
320,192,97700,1,0,0:0:0:0:
448,192,97700,1,0,0:0:0:0:
192,192,98128,1,0,0:0:0:0:
320,192,98343,1,0,0:0:0:0:
448,192,98343,1,0,0:0:0:0:
192,192,98557,1,0,0:0:0:0:
64,192,98557,1,0,0:0:0:0:
64,192,98986,1,0,0:0:0:0:
320,192,98986,1,0,0:0:0:0:
448,192,98986,1,0,0:0:0:0:
192,192,99414,1,0,0:0:0:0:
320,192,99843,1,0,0:0:0:0:
448,192,99843,1,0,0:0:0:0:
64,192,100271,1,0,0:0:0:0:
320,192,100486,1,0,0:0:0:0:
448,192,100486,1,0,0:0:0:0:
64,192,100700,1,0,0:0:0:0:
192,192,100700,1,0,0:0:0:0:
320,192,100700,1,0,0:0:0:0:
320,192,101128,1,0,0:0:0:0:
448,192,101128,1,0,0:0:0:0:
64,192,101557,1,0,0:0:0:0:
448,192,101771,1,0,0:0:0:0:
320,192,101771,1,0,0:0:0:0:
192,192,101986,1,0,0:0:0:0:
320,192,102200,1,0,0:0:0:0:
448,192,102200,1,0,0:0:0:0:
64,192,102414,128,0,103271:0:0:0:0:
192,192,102414,1,0,0:0:0:0:
320,192,103271,1,0,0:0:0:0:
448,192,103271,1,0,0:0:0:0:
192,192,103914,1,0,0:0:0:0:
320,192,104128,1,0,0:0:0:0:
448,192,104128,1,0,0:0:0:0:
192,192,104557,1,0,0:0:0:0:
64,192,104557,1,0,0:0:0:0:
64,192,104771,1,0,0:0:0:0:
192,192,104771,1,0,0:0:0:0:
64,192,105200,1,0,0:0:0:0:
320,192,105200,1,0,0:0:0:0:
448,192,105414,1,0,0:0:0:0:
192,192,105414,1,0,0:0:0:0:
192,192,105843,1,0,0:0:0:0:
64,192,105843,1,0,0:0:0:0:
320,192,106486,1,0,0:0:0:0:
192,192,106593,1,0,0:0:0:0:
64,192,106700,1,0,0:0:0:0:
448,192,106700,1,0,0:0:0:0:
320,192,107343,1,0,0:0:0:0:
192,192,107557,1,0,0:0:0:0:
64,192,107557,1,0,0:0:0:0:
320,192,107986,1,0,0:0:0:0:
448,192,107986,1,0,0:0:0:0:
192,192,108628,1,0,0:0:0:0:
320,192,108628,1,0,0:0:0:0:
64,192,108843,1,0,0:0:0:0:
448,192,108843,1,0,0:0:0:0:
448,192,109271,1,0,0:0:0:0:
320,192,109378,1,0,0:0:0:0:
192,192,109486,1,0,0:0:0:0:
64,192,109593,1,0,0:0:0:0:
448,192,109700,1,0,0:0:0:0:
320,192,109807,1,0,0:0:0:0:
192,192,109914,1,0,0:0:0:0:
64,192,110021,1,0,0:0:0:0:
320,192,110128,1,0,0:0:0:0:
448,192,110128,1,0,0:0:0:0:
192,192,110771,1,0,0:0:0:0:
320,192,110986,1,0,0:0:0:0:
448,192,110986,1,0,0:0:0:0:
64,192,111414,1,0,0:0:0:0:
192,192,111414,1,0,0:0:0:0:
64,192,111628,1,0,0:0:0:0:
192,192,111628,1,0,0:0:0:0:
64,192,112057,1,0,0:0:0:0:
320,192,112057,1,0,0:0:0:0:
192,192,112271,1,0,0:0:0:0:
448,192,112271,1,0,0:0:0:0:
192,192,112700,1,0,0:0:0:0:
64,192,112700,1,0,0:0:0:0:
192,192,113343,1,0,0:0:0:0:
320,192,113450,1,0,0:0:0:0:
64,192,113557,1,0,0:0:0:0:
448,192,113557,1,0,0:0:0:0:
64,192,114414,1,0,0:0:0:0:
320,192,114414,1,0,0:0:0:0:
192,192,114843,1,0,0:0:0:0:
448,192,114843,1,0,0:0:0:0:
320,192,115486,1,0,0:0:0:0:
448,192,115486,1,0,0:0:0:0:
192,192,115700,1,0,0:0:0:0:
64,192,115700,1,0,0:0:0:0:
64,192,116128,1,0,0:0:0:0:
192,192,116236,1,0,0:0:0:0:
320,192,116343,1,0,0:0:0:0:
448,192,116450,1,0,0:0:0:0:
64,192,116557,1,0,0:0:0:0:
192,192,116664,1,0,0:0:0:0:
320,192,116771,1,0,0:0:0:0:
448,192,116878,1,0,0:0:0:0:
64,192,116986,1,0,0:0:0:0:
192,192,116986,1,0,0:0:0:0:
192,192,117628,1,0,0:0:0:0:
320,192,117843,1,0,0:0:0:0:
448,192,117843,1,0,0:0:0:0:
192,192,118271,1,0,0:0:0:0:
64,192,118271,1,0,0:0:0:0:
64,192,118486,1,0,0:0:0:0:
192,192,118486,1,0,0:0:0:0:
192,192,118914,1,0,0:0:0:0:
320,192,118914,1,0,0:0:0:0:
64,192,119128,1,0,0:0:0:0:
448,192,119128,1,0,0:0:0:0:
320,192,119557,1,0,0:0:0:0:
448,192,119557,1,0,0:0:0:0:
64,192,120200,1,0,0:0:0:0:
192,192,120307,1,0,0:0:0:0:
320,192,120414,1,0,0:0:0:0:
448,192,120414,1,0,0:0:0:0:
64,192,120736,1,0,0:0:0:0:
192,192,120736,1,0,0:0:0:0:
192,192,121057,1,0,0:0:0:0:
320,192,121057,1,0,0:0:0:0:
64,192,121271,1,0,0:0:0:0:
448,192,121271,1,0,0:0:0:0:
448,192,121700,1,0,0:0:0:0:
320,192,121807,1,0,0:0:0:0:
192,192,121914,1,0,0:0:0:0:
64,192,122021,1,0,0:0:0:0:
448,192,122128,128,0,122557:0:0:0:0:
192,192,122557,128,0,122986:0:0:0:0:
320,192,122986,128,0,123414:0:0:0:0:
64,192,123414,128,0,123843:0:0:0:0:
448,192,123843,1,0,0:0:0:0:
320,192,123843,1,0,0:0:0:0:
192,192,124486,1,0,0:0:0:0:
64,192,124486,1,0,0:0:0:0:
64,192,124700,1,0,0:0:0:0:
320,192,124700,1,0,0:0:0:0:
448,192,124700,1,0,0:0:0:0:
192,192,125128,1,0,0:0:0:0:
320,192,125128,1,0,0:0:0:0:
320,192,125771,1,0,0:0:0:0:
448,192,125771,1,0,0:0:0:0:
192,192,125986,1,0,0:0:0:0:
64,192,125986,1,0,0:0:0:0:
192,192,126414,1,0,0:0:0:0:
448,192,126414,1,0,0:0:0:0:
320,192,126414,1,0,0:0:0:0:
64,192,127271,1,0,0:0:0:0:
192,192,127271,1,0,0:0:0:0:
448,192,127271,1,0,0:0:0:0:
192,192,127914,1,0,0:0:0:0:
448,192,127914,1,0,0:0:0:0:
64,192,128128,1,0,0:0:0:0:
320,192,128128,1,0,0:0:0:0:
448,192,128128,1,0,0:0:0:0:
192,192,128557,1,0,0:0:0:0:
320,192,128557,1,0,0:0:0:0:
64,192,129200,1,0,0:0:0:0:
192,192,129200,1,0,0:0:0:0:
448,192,129414,1,0,0:0:0:0:
320,192,129414,1,0,0:0:0:0:
64,192,129521,1,0,0:0:0:0:
192,192,129521,1,0,0:0:0:0:
64,192,129843,1,0,0:0:0:0:
320,192,129843,1,0,0:0:0:0:
448,192,129843,1,0,0:0:0:0:
448,192,130700,128,0,131557:0:0:0:0:
64,192,130700,1,0,0:0:0:0:
192,192,130700,1,0,0:0:0:0:
320,192,131343,1,0,0:0:0:0:
64,192,131557,128,0,132414:0:0:0:0:
192,192,131557,1,0,0:0:0:0:
320,192,131986,1,0,0:0:0:0:
320,192,132414,128,0,133271:0:0:0:0:
192,192,132628,1,0,0:0:0:0:
64,192,132843,1,0,0:0:0:0:
192,192,133271,128,0,134128:0:0:0:0:
448,192,133271,1,0,0:0:0:0:
448,192,134128,1,0,0:0:0:0:
64,192,134128,1,0,0:0:0:0:
64,192,134771,1,0,0:0:0:0:
192,192,134771,1,0,0:0:0:0:
320,192,134986,1,0,0:0:0:0:
192,192,134986,1,0,0:0:0:0:
448,192,134986,1,0,0:0:0:0:
64,192,135414,1,0,0:0:0:0:
192,192,135414,1,0,0:0:0:0:
320,192,136057,1,0,0:0:0:0:
448,192,136057,1,0,0:0:0:0:
192,192,136164,1,0,0:0:0:0:
64,192,136164,1,0,0:0:0:0:
448,192,136378,1,0,0:0:0:0:
320,192,136378,1,0,0:0:0:0:
192,192,136486,1,0,0:0:0:0:
64,192,136486,1,0,0:0:0:0:
64,192,136700,1,0,0:0:0:0:
320,192,136700,1,0,0:0:0:0:
448,192,136700,1,0,0:0:0:0:
320,192,136914,1,0,0:0:0:0:
448,192,136914,1,0,0:0:0:0:
320,192,137128,1,0,0:0:0:0:
448,192,137128,1,0,0:0:0:0:
320,192,137343,1,0,0:0:0:0:
448,192,137343,1,0,0:0:0:0:
64,192,137557,1,0,0:0:0:0:
192,192,137557,1,0,0:0:0:0:
448,192,137557,1,0,0:0:0:0:
320,192,138200,1,0,0:0:0:0:
448,192,138200,1,0,0:0:0:0:
448,192,138414,1,0,0:0:0:0:
192,192,138414,1,0,0:0:0:0:
64,192,138414,1,0,0:0:0:0:
320,192,138843,1,0,0:0:0:0:
192,192,138843,1,0,0:0:0:0:
192,192,139486,1,0,0:0:0:0:
64,192,139486,1,0,0:0:0:0:
320,192,139700,1,0,0:0:0:0:
448,192,139700,1,0,0:0:0:0:
320,192,140128,1,0,0:0:0:0:
64,192,140128,1,0,0:0:0:0:
192,192,140128,1,0,0:0:0:0:
448,192,140986,1,0,0:0:0:0:
320,192,140986,1,0,0:0:0:0:
64,192,140986,1,0,0:0:0:0:
320,192,141628,1,0,0:0:0:0:
64,192,141628,1,0,0:0:0:0:
448,192,141843,1,0,0:0:0:0:
192,192,141843,1,0,0:0:0:0:
64,192,141843,1,0,0:0:0:0:
320,192,142271,1,0,0:0:0:0:
192,192,142271,1,0,0:0:0:0:
448,192,142914,1,0,0:0:0:0:
320,192,142914,1,0,0:0:0:0:
64,192,143128,1,0,0:0:0:0:
192,192,143128,1,0,0:0:0:0:
448,192,143236,1,0,0:0:0:0:
320,192,143236,1,0,0:0:0:0:
448,192,143557,1,0,0:0:0:0:
192,192,143557,1,0,0:0:0:0:
64,192,143557,1,0,0:0:0:0:
64,192,144414,128,0,145271:0:0:0:0:
448,192,144414,1,0,0:0:0:0:
320,192,144414,1,0,0:0:0:0:
192,192,145057,1,0,0:0:0:0:
448,192,145271,128,0,146128:0:0:0:0:
320,192,145271,1,0,0:0:0:0:
192,192,145700,1,0,0:0:0:0:
192,192,146128,128,0,146986:0:0:0:0:
320,192,146343,1,0,0:0:0:0:
448,192,146557,1,0,0:0:0:0:
320,192,146986,128,0,147843:0:0:0:0:
64,192,146986,1,0,0:0:0:0:
64,192,147843,1,0,0:0:0:0:
448,192,147843,1,0,0:0:0:0:
64,192,148164,1,0,0:0:0:0:
192,192,148164,1,0,0:0:0:0:
448,192,148486,1,0,0:0:0:0:
320,192,148486,1,0,0:0:0:0:
